id,stackoverflowid,githubid,twitterid,ghdup,twdup
33980,916221,1431300,490576701,f,f
33981,916311,356551,749432617,f,f
33982,916311,356551,15248518,f,t
33983,916332,1025881,363653055,f,f
33984,916343,1112659,39382437,f,f
33985,916391,890354,468313873,f,f
33986,916394,154042,42879218,f,f
33987,916395,837393,106513388,f,f
33988,916401,4850737,2471998820,f,f
33989,916489,1480639,369266992,f,f
33990,916490,2020169,270972688,f,f
33991,916530,1741050,19653946,f,f
33992,916553,621110,108046689,f,f
33993,916593,64274,24157037,f,f
33994,916643,646525,12419722,f,f
33995,916650,987158,16831922,f,f
33996,916734,8364,362880371,f,f
33997,916772,201939,140092239,f,f
33998,916775,1197232,312838542,f,f
33999,916777,677720,48264612,f,f
34000,916784,647020,281435944,f,f
34001,916811,711591,270183455,f,f
34002,916813,68655,14154998,f,f
34003,916818,319273,28943583,f,f
34004,916884,1591068,124276894,f,f
34005,916920,1250476,171937065,f,f
34006,917043,405004,209565687,f,f
34007,917059,364872,163455806,f,f
34008,917098,106621,13079652,f,f
34009,917163,1286909,21960420,f,f
34010,917169,88242,69650767,f,f
34011,917187,387098,3712,f,f
34012,917198,1432111,608813571,f,f
34013,917218,433841,24509591,f,f
34014,917501,189335,103802355,f,f
34015,917530,1151028,206074369,f,f
34016,917579,157927,44873366,f,f
34017,917753,600201,15517834,f,f
34018,917795,375507,405405286,f,f
34019,917810,574319,3241030641,f,f
34020,917830,48132,14901362,f,f
34021,917850,1223187,22475085,f,f
34022,917851,956278,18970274,f,f
34023,917855,478621,1552621447,f,f
34024,917855,478621,43436327,f,t
34025,918051,595350,14925684,f,f
34026,918135,99287,179255824,f,f
34027,918166,278637,1365116984,f,f
34028,918246,316878,98582530,f,f
34029,918304,1312318,202139601,f,f
34030,918320,1706334,21577246,f,f
34031,918324,693385,616433,f,f
34032,918357,2715765,138707230,f,f
34033,918380,809011,19161493,f,f
34034,918404,66503,18910144,f,f
34035,918554,2404378,168468249,f,f
34036,918554,2404378,8607642,f,t
34037,918583,950575,376478408,f,f
34038,918596,1012979,364348405,f,f
34039,918605,1356335,148633184,f,f
34040,918606,4700077,275209194,f,f
34041,918626,2265504,1965325644,f,f
34042,918658,788170,36129654,f,f
34043,918685,485830,823596990,f,f
34044,918696,228257,20443411,f,f
34045,918737,848187,1974481,f,f
34046,918768,286113,18901993,f,f
34047,918786,2905887,2159958156,f,f
34048,918797,171991,14644782,f,f
34049,918845,582751,57294065,f,f
34050,918888,229258,35711814,f,f
34051,918930,610852,127919499,f,f
34052,919077,712617,11765952,f,f
34053,919104,46890,78969557,f,f
34054,919118,1261875,127463879,f,f
34055,919258,2598964,40520721,f,f
34056,919280,1550303,531510786,f,f
34057,919316,1027614,14684722,f,f
34058,919445,2893491,148927064,f,f
34059,919581,92554,47309484,f,f
34060,919603,1524422,43339064,f,f
34061,919670,177889,76693358,f,f
34062,919708,97262,12892452,f,f
34063,919720,27550,347473194,f,f
34064,919729,231093,28562971,f,f
34065,919779,2059711,75252267,f,f
34066,919822,909257,91233007,f,f
34067,919901,18697,201836886,f,f
34068,919905,5224686,58232650,f,f
34069,919912,9792,14321259,f,f
34070,919991,588453,3867841,f,f
34071,919998,4681797,2216565841,f,f
34072,920031,346508,505964669,f,f
34073,920037,655190,70953479,f,f
34074,920104,3159711,56983275,f,f
34075,920129,520445,93166558,f,f
34076,920238,2481417,9128002,f,f
34077,920239,3074180,16261420,f,f
34078,920254,1870585,14363381,f,f
34079,920295,6250774,2845186884,f,f
34080,920295,6250774,77212546,f,t
34081,920309,1071725,285225613,f,f
34082,920384,658431,18168819,f,f
34083,920464,272470,270510452,f,f
34084,920552,299574,7200852,f,f
34085,920552,87080,7200852,t,f
34086,920574,111025,8380132,f,f
34087,920644,714113,53284017,f,f
34088,920648,1696145,163178223,f,f
34089,920718,733409,101396175,f,f
34090,920870,1531911,198145119,f,f
34091,920931,796795,14800361,f,f
34092,920944,452032,91290353,f,f
34093,920977,167221,15175016,f,f
34094,921027,3617051,72221225,f,f
34095,921030,46888,81188451,f,f
34096,921042,1473630,96060346,f,f
34097,921046,74860,16167686,f,f
34098,921074,408945,17902706,f,f
34099,921095,59441,14784997,f,f
34100,921209,875708,6684322,f,f
34101,921261,1632326,53043341,f,f
34102,921319,123168,73072145,f,f
34103,921330,409722,122231215,f,f
34104,921351,1177235,18117082,f,f
34105,921382,3636,12456782,f,f
34106,921513,2211224,36308530,f,f
34107,921538,749775,188309333,f,f
34108,921583,293906,123681993,f,f
34109,921617,893542,17389991,f,f
34110,921699,646334,14977217,f,f
34111,921793,625892,17272562,f,f
34112,921834,1110981,1002595453,f,f
34113,921889,1090744,382182042,f,f
34114,921927,428624,2696996324,f,f
34115,921964,1241225,17510748,f,f
34116,921975,89730,7338292,f,f
34117,921991,879864,53043341,f,f
34118,922073,370019,8133042,f,f
34119,922081,405697,35324444,f,f
34120,922090,891,1768041,f,f
34121,922115,1172248,566735556,f,f
34122,922143,133777,27626314,f,f
34123,922145,37000,14371898,f,f
34124,922168,681857,21621354,f,f
34125,922189,2454320,245870360,f,f
34126,922200,991059,213892311,f,f
34127,922236,241714,2053601,f,f
34128,922247,1033575,12030652,f,f
34129,922250,132286,19291149,f,f
34130,922265,400208,236803641,f,f
34131,922320,733409,101396175,f,f
34132,922356,1778790,44353027,f,f
34133,922449,733409,101396175,f,f
34134,922580,512583,15221423,f,f
34135,922599,407008,1227271,f,f
34136,922606,254308,6067212,f,f
34137,922612,318074,229641410,f,f
34138,922630,545666,253791799,f,f
34139,922688,1063891,159126446,f,f
34140,922705,813390,93641452,f,f
34141,922823,1219357,420114663,f,f
34142,922844,253223,8470612,f,f
34143,922911,3072100,31687205,f,f
34144,922954,914984,64672430,f,f
34145,923013,2964903,380421224,f,f
34146,923109,414383,388238267,f,f
34147,923181,19551,10954492,f,f
34148,923192,875296,150771938,f,f
34149,923208,142127,24525165,f,f
34150,923255,478122,18282284,f,f
34151,923324,1449340,42371258,f,f
34152,923342,824871,269442419,f,f
34153,923356,977772,317634504,f,f
34154,923368,969385,16882660,f,f
34155,923454,1309619,16158015,f,f
34156,923507,35310,5401422,f,f
34157,923523,1555890,19677696,f,f
34158,923620,5246026,3087396922,f,f
34159,923720,237337,9420422,f,f
34160,923772,1361663,460515831,f,f
34161,923889,117442,16034879,f,f
34162,923894,730201,573638594,f,f
34163,923909,193396,9753612,f,f
34164,923919,2474819,13271072,f,f
34165,923937,1028590,104582392,f,f
34166,923960,905786,196427203,f,f
34167,923972,942464,128326342,f,f
34168,924001,155194,15685575,f,f
34169,924003,610313,31489222,f,f
34170,924017,1835397,59739125,f,f
34171,924018,1072757,39754280,f,f
34172,924061,766658,23147643,f,f
34173,924083,2127269,248239283,f,f
34174,924084,1593,12597,f,f
34175,924104,2541647,1353873631,f,f
34176,924122,717943,5924462,f,f
34177,924126,1173176,285469397,f,f
34178,924127,1789140,192631995,f,f
34179,924138,635600,89693105,f,f
34180,924148,39354,14613655,f,f
34181,924180,117157,17092809,f,f
34182,924186,5448,944261,f,f
34183,924203,806179,157135704,f,f
34184,924236,1126366,18057525,f,f
34185,924255,650309,17397143,f,f
34186,924267,24881,33965784,f,f
34187,924304,1693967,247160651,f,f
34188,924313,1725635,221125687,f,f
34189,924334,303261,522757913,f,f
34190,924335,125198,44389203,f,f
34191,924376,300920,63433434,f,f
34192,924400,2746007,21116186,f,f
34193,924476,288866,25268682,f,f
34194,924500,719373,14299691,f,f
34195,924504,637998,750803,f,f
34196,924561,1390306,16311605,f,f
34197,924643,566418,52287112,f,f
34198,924711,220748,125952532,f,f
34199,924748,10711,9994092,f,f
34200,924814,1537709,235855530,f,f
34201,924831,871596,1637206273,f,f
34202,924901,543690,17685495,f,f
34203,924917,1471581,44835849,f,f
34204,924939,7567594,291605058,f,f
34205,924948,2099641,16526965,f,f
34206,925083,836551,343612000,f,f
34207,925141,415094,17258160,f,f
34208,925164,106907,14275012,f,f
34209,925257,215795,41313306,f,f
34210,925264,2690497,107007654,f,f
34211,925315,1476689,252137944,f,f
34212,925408,2280426,266067395,f,f
34213,925420,148925,71089109,f,f
34214,925461,4089571,1335815106,f,f
34215,925541,4430017,54604173,f,f
34216,925560,16294,13963432,f,f
34217,925573,198613,2125931,f,f
34218,925578,13850,1376101,f,f
34219,925747,2581141,280994131,f,f
34220,925761,940649,326081468,f,f
34221,925774,1999472,432757939,f,f
34222,925854,304164,73105025,f,f
34223,925881,801580,350429187,f,f
34224,925913,2445036,236662983,f,f
34225,925936,188654,7559982,f,f
34226,925951,348486,17105755,f,f
34227,925964,1101,45354384,f,f
34228,926108,7885,4595511,f,f
34229,926126,90888,668863,f,f
34230,926134,6929,5309342,f,f
34231,926140,201411,52168914,f,f
34232,926269,1350074,330160167,f,f
34233,926296,473226,36253421,f,f
34234,926361,91209,2283957624,f,f
34235,926374,215795,41313306,f,f
34236,926416,175942,26264354,f,f
34237,926449,1403583,22130521,f,f
34238,926516,303563,10923732,f,f
34239,926562,2648486,16542394,f,f
34240,926655,746904,789588456,f,f
34241,926738,941849,95373451,f,f
34242,926763,442259,14127424,f,f
34243,926814,2579172,21028548,f,f
34244,926841,479765,99293489,f,f
34245,926845,763609,141716409,f,f
34246,926851,2244330,96311685,f,f
34247,926995,770028,14600467,f,f
34248,927000,1358876,80313792,f,f
34249,927034,1700391,301562252,f,f
34250,927038,1378646,15484773,f,f
34251,927039,1024833,83880390,f,f
34252,927051,2018947,10824862,f,f
34253,927117,1009249,459540251,f,f
34254,927125,459651,195123305,f,f
34255,927159,56372,8303452,f,f
34256,927161,119203,13697562,f,f
34257,927170,196406,15818204,f,f
34258,927253,134026,15192261,f,f
34259,927347,843710,14179802,f,f
34260,927366,4927047,578242121,f,f
34261,927456,2503423,804592206,f,f
34262,927469,41546,1594168098,f,f
34263,927514,1175430,431145289,f,f
34264,927555,188852,137704122,f,f
34265,927559,3984265,322302860,f,f
34266,927588,374499,17126707,f,f
34267,927687,5525345,1364867695,f,f
34268,927708,70973,3949821,f,f
34269,927729,3410671,160213215,f,f
34270,927844,1169939,22278695,f,f
34271,927968,2276211,97067473,f,f
34272,928000,3425659,442580635,f,f
34273,928031,241512,2967367510,f,f
34274,928052,1595,14592271,f,f
34275,928082,86490,211361032,f,f
34276,928171,782333,71414806,f,f
34277,928228,4089571,1335815106,f,f
34278,928326,319662,7766902,f,f
34279,928401,807680,14388920,f,f
34280,928511,282933,24081244,f,f
34281,928515,1741316,49619891,f,f
34282,928528,108751,14329882,f,f
34283,928540,4181656,1301740868,f,f
34284,928554,203147,16709806,f,f
34285,928701,631938,908194946,f,f
34286,928753,380550,6994542,f,f
34287,928819,465824,85405188,f,f
34288,928866,2697228,296541206,f,f
34289,928881,459329,16938368,f,f
34290,928884,3984011,78121483,f,f
34291,929001,282447,28965189,f,f
34292,929024,221259,69583012,f,f
34293,929086,2444800,46886193,f,f
34294,929087,115791,93494911,f,f
34295,929102,871391,214313393,f,f
34296,929109,1010517,369479937,f,f
34297,929117,482501,9339932,f,f
34298,929155,1485311,19442537,f,f
34299,929220,4599476,91078295,f,f
34300,929251,11101,27943500,f,f
34301,929382,643642,125754627,f,f
34302,929449,354550,12301652,f,f
34303,929489,732062,762012403,f,f
34304,929503,597020,14388078,f,f
34305,929522,1061961,409407127,f,f
34306,929549,1100015,44109561,f,f
34307,929557,707452,11491012,f,f
34308,929610,69351,6222312,f,f
34309,929655,2099978,357227497,f,f
34310,929659,96985,12629272,f,f
34311,929723,1081420,18444132,f,f
34312,929784,77563,14759016,f,f
34313,929876,205137,76641369,f,f
34314,929999,861439,20031095,f,f
34315,930374,181389,10654052,f,f
34316,930391,1361404,102838645,f,f
34317,930413,467913,99773881,f,f
34318,930517,2539724,368917494,f,f
34319,930555,1943527,795058,f,f
34320,930648,3974803,14489834,f,f
34321,930648,74023,2692557781,t,f
34322,930667,3255034,519365912,f,f
34323,930675,197231,8048692,f,f
34324,930695,3980212,1600397822,f,f
34325,930728,484584,314834393,f,f
34326,930747,361316,756337,f,f
34327,930909,37416,11566262,f,f
34328,930917,4395975,31093370,f,f
34329,930920,1047965,53386389,f,f
34330,931004,3802058,46360407,f,f
34331,931009,1138053,16063991,f,f
34332,931173,59850,220751160,f,f
34333,931175,488670,27699604,f,f
34334,931209,995086,21550736,f,f
34335,931250,862130,16702506,f,f
34336,931322,870995,94865161,f,f
34337,931323,1022675,2209701566,f,f
34338,931326,222587,17373305,f,f
34339,931336,4832334,246206650,f,f
34340,931371,3380356,169682104,f,f
34341,931376,1220911,149050837,f,f
34342,931410,270398,21762862,f,f
34343,931420,319,12304242,f,f
34344,931425,748099,162931559,f,f
34345,931428,750892,287789597,f,f
34346,931474,1118348,469607154,f,f
34347,931499,780908,43874228,f,f
34348,931501,1818655,187031715,f,f
34349,931548,197144,51179242,f,f
34350,931563,576702,17934345,f,f
34351,931578,486927,55339731,f,f
34352,931658,203494,784984,f,f
34353,931694,635046,15879815,f,f
34354,931700,3131001,52846023,f,f
34355,931704,733282,176445670,f,f
34356,931716,106222,14216516,f,f
34357,931751,3271810,378159423,f,f
34358,931765,845525,7908012,f,f
34359,931803,613334,2903002637,f,f
34360,931819,7339112,1947264602,f,f
34361,931852,316959,15244705,f,f
34362,931896,801573,408975821,f,f
34363,931904,220637,37942869,f,f
34364,931925,1028913,369290386,f,f
34365,931939,946029,15595172,f,f
34366,932106,500628,53687449,f,f
34367,932130,845035,346404301,f,f
34368,932261,356022,16485533,f,f
34369,932311,331840,88029019,f,f
34370,932329,192195,50588657,f,f
34371,932348,666352,41484314,f,f
34372,932355,66493,9320372,f,f
34373,932367,861820,21847631,f,f
34374,932391,3255034,519365912,f,f
34375,932402,252113,18680367,f,f
34376,932455,510652,17082338,f,f
34377,932508,457719,2308981,f,f
34378,932510,1595388,77697445,f,f
34379,932536,2669093,552615308,f,f
34380,932587,679561,24880416,f,f
34381,932594,325561,812389,f,f
34382,932664,6748921,25304159,f,f
34383,932720,774835,201595050,f,f
34384,932754,139212,183637061,f,f
34385,932845,605017,28575006,f,f
34386,932848,1442834,26989504,f,f
34387,932855,472196,15430885,f,f
34388,932876,1219005,109477797,f,f
34389,932885,127216,14076345,f,f
34390,932937,5023014,6093212,f,f
34391,932945,752422,66355358,f,f
34392,932956,1302378,472476781,f,f
34393,933002,491106,1602691,f,f
34394,933120,270128,49197917,f,f
34395,933130,167389,38333739,f,f
34396,933358,164971,8252602,f,f
34397,933392,263221,14841830,f,f
34398,933421,3741190,9388392,f,f
34399,933424,812086,28519324,f,f
34400,933535,578455,79705235,f,f
34401,933588,339295,82463878,f,f
34402,933605,3484143,1429972945,f,f
34403,933617,10711,9994092,f,f
34404,933670,317482,1372629222,f,f
34405,933827,709042,6130182,f,f
34406,933853,496349,740390816,f,f
34407,933885,3051773,117870092,f,f
34408,933905,692762,45236980,f,f
34409,933923,1188642,77286313,f,f
34410,933928,299156,16932700,f,f
34411,933947,1915060,25770264,f,f
34412,934083,1254973,67299617,f,f
34413,934114,167987,22120326,f,f
34414,934188,1320821,225256100,f,f
34415,934195,1110910,26377168,f,f
34416,934405,751944,24765829,f,f
34417,934428,527572,9949322,f,f
34418,934452,1749164,351005250,f,f
34419,934469,2355284,415144512,f,f
34420,934510,953786,18133246,f,f
34421,934550,421850,72242732,f,f
34422,934565,1336142,106441355,f,f
34423,934626,1006908,79201868,f,f
34424,934808,848006,14835311,f,f
34425,934993,1663819,372940605,f,f
34426,935030,174188,22344050,f,f
34427,935032,482255,6856982,f,f
34428,935045,25254,29255412,f,f
34429,935083,344343,231435549,f,f
34430,935109,42839,140552229,f,f
34431,935234,557390,41448654,f,f
34432,935251,1118348,469607154,f,f
34433,935268,1012801,16014931,f,f
34434,935304,1540582,901647992,f,f
34435,935323,815259,17517266,f,f
34436,935331,298070,192373384,f,f
34437,935361,1147075,1370388661,f,f
34438,935398,18329,10290202,f,f
34439,935473,857664,112727688,f,f
34440,935499,492921,123484253,f,f
34441,935552,598307,14700046,f,f
34442,935580,21962,14081715,f,f
34443,935584,720056,68747151,f,f
34444,935622,5808283,1689518168,f,f
34445,935649,1336156,271283710,f,f
34446,935669,974661,544033,f,f
34447,935686,3909333,2973398061,f,f
34448,935755,1098900,24203273,f,f
34449,935757,792147,2321497064,f,f
34450,935854,290779,78727745,f,f
34451,935891,48999,7591282,f,f
34452,935947,680686,13598632,f,f
34453,935956,1549118,372618019,f,f
34454,936017,1104032,598754807,f,f
34455,936028,226746,88095217,f,f
34456,936144,854514,179488091,f,f
34457,936193,4930,13198752,f,f
34458,936203,195393,17680421,f,f
34459,936204,31597,47442868,f,f
34460,936205,1531309,1030583215,f,f
34461,936243,17874,14070046,f,f
34462,936311,5527536,14613431,f,f
34463,936577,2698570,44931010,f,f
34464,936587,1000992,64457761,f,f
34465,936614,1962102,355384313,f,f
34466,936674,460899,48316074,f,f
34467,936696,1550801,857985806,f,f
34468,936700,4838548,49788214,f,f
34469,936789,368682,28552201,f,f
34470,936798,197776,7356942,f,f
34471,936853,319883,1493331,f,f
34472,936868,934557,35958560,f,f
34473,936881,2559983,15028662,f,f
34474,936907,6687719,23128460,f,f
34475,936952,160631,24918275,f,f
34476,936961,822951,292938418,f,f
34477,936969,47990,50980159,f,f
34478,936996,639463,255423351,f,f
34479,937012,8160712,52735007,f,f
34480,937069,1015675,28495101,f,f
34481,937111,1446597,50268786,f,f
34482,937170,38114,8501542,f,f
34483,937186,2245232,30048364,f,f
34484,937286,23212,40354840,f,f
34485,937290,2242776,14149610,f,f
34486,937365,844397,44113678,f,f
34487,937382,23863,299993008,f,f
34488,937388,2675644,20501512,f,f
34489,937389,305207,83557392,f,f
34490,937411,5099590,112210373,f,f
34491,937572,260569,13829872,f,f
34492,937581,1227861,886916166,f,f
34493,937630,662329,2159407034,f,f
34494,937666,1058210,239546519,f,f
34495,937688,878575,15660290,f,f
34496,937696,5315815,184920563,f,f
34497,937715,928045,30054518,f,f
34498,937718,1039832,1513527175,f,f
34499,937722,985041,261523097,f,f
34500,937724,2094229,16173929,f,f
34501,937783,1025059,306618143,f,f
34502,937784,1524593,227601511,f,f
34503,937791,350918,16684183,f,f
34504,937794,813435,121597343,f,f
34505,937808,605015,20845037,f,f
34506,937904,158006,20779911,f,f
34507,937932,3522552,1530064784,f,f
34508,937933,4481949,2396504156,f,f
34509,938019,857821,18473597,f,f
34510,938128,292309,69342564,f,f
34511,938165,227405,39434934,f,f
34512,938289,585066,14249809,f,f
34513,938297,6108233,571779031,f,f
34514,938446,1068598,327204362,f,f
34515,938456,229057,151451472,f,f
34516,938481,2059810,47326524,f,f
34517,938565,657273,126234334,f,f
